153,NOT_OVER,False,False,8,176,205,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
153,NOT_OVER,False,False,8,176,203,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
153,NOT_OVER,False,False,8,176,201,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
153,NOT_OVER,False,False,8,176,198,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
153,NOT_OVER,False,False,8,176,196,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,194,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,192,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,191,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,191,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,187,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,185,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,184,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,182,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,False,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,False,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,False,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
152,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,180,192,False,True,False,0,False,True,False,False,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,178,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,178,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,177,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,175,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,173,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,170,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,168,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,166,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,166,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,163,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
151,NOT_OVER,True,False,8,176,163,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,159,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,159,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,156,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,154,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,152,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,152,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,149,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
150,NOT_OVER,True,False,8,176,149,192,False,False,False,0,False,False,False,True,6,176,267,192,False,False,False,0,False,False,False,False
